prob_name,absolute_cox,cox
204478_s_at,0.130566388,0.130566388
207431_s_at,0.130565587,0.130565587
217916_s_at,0.130561678,0.130561678
228550_at,0.130555751,-0.130555751
213191_at,0.130539202,0.130539202
224240_s_at,0.13048631,0.13048631
201481_s_at,0.13046638,0.13046638
213701_at,0.130444126,0.130444126
1554790_at,0.130436455,-0.130436455
223082_at,0.130392988,0.130392988
218463_s_at,0.130344715,0.130344715
1559988_at,0.130332464,-0.130332464
50277_at,0.130326088,-0.130326088
1554660_a_at,0.130302581,0.130302581
217677_at,0.130287922,0.130287922
209573_s_at,0.130283678,0.130283678
209049_s_at,0.130251892,-0.130251892
203750_s_at,0.130091356,-0.130091356
229922_at,0.130024362,0.130024362
230273_at,0.129999627,0.129999627
212649_at,0.129996794,-0.129996794
204784_s_at,0.129953866,-0.129953866
211406_at,0.129941212,-0.129941212
207868_at,0.129925766,0.129925766
226226_at,0.129888248,-0.129888248
221956_at,0.129810718,0.129810718
200757_s_at,0.12978912,-0.12978912
1557532_at,0.12978779,0.12978779
213882_at,0.129732536,-0.129732536
203595_s_at,0.129731775,-0.129731775
224876_at,0.129718275,0.129718275
1568986_x_at,0.129695035,0.129695035
230138_at,0.12968211,0.12968211
232458_at,0.129670499,0.129670499
234698_at,0.129577639,-0.129577639
203229_s_at,0.129562174,0.129562174
217045_x_at,0.129559317,0.129559317
222969_at,0.129548337,0.129548337
234236_at,0.129513768,0.129513768
213279_at,0.129506286,-0.129506286
206310_at,0.12949802,0.12949802
228163_at,0.129482134,0.129482134
225541_at,0.129463881,-0.129463881
214482_at,0.129421656,0.129421656
204302_s_at,0.129411338,-0.129411338
201504_s_at,0.129359001,0.129359001
209832_s_at,0.129354484,-0.129354484
212626_x_at,0.129352032,-0.129352032
242079_at,0.12930113,-0.12930113
226682_at,0.129271057,0.129271057
205906_at,0.12926755,-0.12926755
215395_x_at,0.129255489,-0.129255489
225730_s_at,0.12925162,-0.12925162
208986_at,0.129217673,-0.129217673
1569594_a_at,0.129199242,-0.129199242
213535_s_at,0.129151544,-0.129151544
202922_at,0.129104151,-0.129104151
202652_at,0.129103591,-0.129103591
221475_s_at,0.129055105,0.129055105
226727_at,0.12905344,0.12905344
234295_at,0.129045864,-0.129045864
223418_x_at,0.129034269,0.129034269
217389_s_at,0.129027487,0.129027487
211228_s_at,0.129013344,-0.129013344
213392_at,0.129012706,0.129012706
217462_at,0.12898995,-0.12898995
211758_x_at,0.128981947,0.128981947
232373_at,0.128959622,-0.128959622
213273_at,0.128959608,0.128959608
225025_at,0.128955149,0.128955149
213874_at,0.128949362,-0.128949362
1554890_a_at,0.12893132,0.12893132
203871_at,0.128884309,-0.128884309
223851_s_at,0.128817152,-0.128817152
225859_at,0.128813899,0.128813899
222795_s_at,0.128775626,-0.128775626
1555399_a_at,0.128768367,0.128768367
64942_at,0.128765809,-0.128765809
225747_at,0.128734129,-0.128734129
204229_at,0.128731297,-0.128731297
213736_at,0.128724486,-0.128724486
1555950_a_at,0.128721358,-0.128721358
1552576_at,0.128676284,0.128676284
236885_at,0.128661902,-0.128661902
205607_s_at,0.128575068,-0.128575068
201731_s_at,0.128477442,-0.128477442
235451_at,0.128414264,0.128414264
219244_s_at,0.128413081,0.128413081
202728_s_at,0.12840925,0.12840925
235327_x_at,0.128395806,-0.128395806
203603_s_at,0.128391759,-0.128391759
236243_at,0.128391714,0.128391714
218760_at,0.128379107,0.128379107
209047_at,0.128288531,0.128288531
220326_s_at,0.128277379,-0.128277379
218075_at,0.128248762,0.128248762
212038_s_at,0.128242958,0.128242958
208723_at,0.128224376,0.128224376
229029_at,0.128222895,0.128222895
204600_at,0.128169404,-0.128169404
204663_at,0.12814288,0.12814288
204491_at,0.128092226,0.128092226
230454_at,0.128089837,0.128089837
201036_s_at,0.12805598,0.12805598
219491_at,0.128019718,0.128019718
202828_s_at,0.128014222,0.128014222
201999_s_at,0.12792366,-0.12792366
229925_at,0.127873796,0.127873796
227428_at,0.127865784,-0.127865784
225918_at,0.127847298,0.127847298
234832_at,0.127808468,-0.127808468
227502_at,0.127806306,0.127806306
228992_at,0.127778963,-0.127778963
214237_x_at,0.127769739,-0.127769739
218124_at,0.127767312,0.127767312
213750_at,0.127764909,-0.127764909
1552496_a_at,0.12775291,-0.12775291
222206_s_at,0.12774686,0.12774686
209030_s_at,0.127681291,-0.127681291
222481_at,0.127656246,-0.127656246
235621_at,0.127631479,-0.127631479
212810_s_at,0.127614727,0.127614727
212803_at,0.127614226,-0.127614226
217946_s_at,0.127575766,0.127575766
219566_at,0.127569533,0.127569533
226384_at,0.127556856,0.127556856
225356_at,0.127539478,-0.127539478
62987_r_at,0.127536289,0.127536289
223261_at,0.127478659,-0.127478659
203173_s_at,0.127436525,0.127436525
229550_at,0.127418789,0.127418789
205618_at,0.127375322,0.127375322
241951_at,0.12729374,0.12729374
203884_s_at,0.127293035,-0.127293035
1554640_at,0.127243939,0.127243939
221260_s_at,0.127239879,-0.127239879
226870_at,0.127239039,0.127239039
207556_s_at,0.127216938,-0.127216938
221005_s_at,0.127213606,0.127213606
214544_s_at,0.127159211,0.127159211
38157_at,0.127145575,0.127145575
211797_s_at,0.127126373,-0.127126373
1554129_a_at,0.127106752,-0.127106752
220885_s_at,0.127064908,0.127064908
241533_at,0.127009432,0.127009432
212086_x_at,0.126984351,0.126984351
219078_at,0.126980183,0.126980183
218067_s_at,0.126950305,0.126950305
204416_x_at,0.126938946,0.126938946
224393_s_at,0.126919097,-0.126919097
239018_at,0.126893538,0.126893538
218499_at,0.126854819,0.126854819
213045_at,0.126820053,-0.126820053
237058_x_at,0.126720803,-0.126720803
225113_at,0.126718461,-0.126718461
212770_at,0.126710658,-0.126710658
240079_at,0.126710596,0.126710596
204819_at,0.12666795,-0.12666795
215660_s_at,0.126599896,0.126599896
1570307_s_at,0.126577136,0.126577136
1555241_at,0.126489962,-0.126489962
239219_at,0.126473521,0.126473521
235041_at,0.126434435,-0.126434435
217929_s_at,0.126414862,0.126414862
200925_at,0.126407406,0.126407406
1554417_s_at,0.126342444,-0.126342444
212371_at,0.126282357,-0.126282357
237289_at,0.12626767,0.12626767
203553_s_at,0.126244104,0.126244104
227749_at,0.126214065,-0.126214065
223766_at,0.126179987,0.126179987
220965_s_at,0.126156205,0.126156205
227016_at,0.126147412,0.126147412
235347_at,0.126140777,0.126140777
232675_s_at,0.126104863,0.126104863
219686_at,0.126099554,0.126099554
229393_at,0.126085808,-0.126085808
221690_s_at,0.126059621,-0.126059621
225172_at,0.125991094,-0.125991094
203623_at,0.125974901,-0.125974901
232203_at,0.125966657,-0.125966657
221069_s_at,0.125855196,0.125855196
1555913_at,0.12578725,-0.12578725
202371_at,0.125781633,0.125781633
217700_at,0.125779921,-0.125779921
206793_at,0.125767373,-0.125767373
215404_x_at,0.125699944,-0.125699944
214892_x_at,0.125690457,-0.125690457
232612_s_at,0.125672391,-0.125672391
230519_at,0.12566181,0.12566181
215886_x_at,0.125595498,-0.125595498
1554256_a_at,0.125548119,-0.125548119
213453_x_at,0.125537887,-0.125537887
229671_s_at,0.125531543,0.125531543
239013_at,0.125448725,0.125448725
209431_s_at,0.12544306,-0.12544306
222552_at,0.125431291,0.125431291
212884_x_at,0.125390743,-0.125390743
203586_s_at,0.125330462,0.125330462
208808_s_at,0.125309726,0.125309726
226349_at,0.125252742,-0.125252742
225148_at,0.12523891,-0.12523891
205463_s_at,0.125232418,-0.125232418
202613_at,0.125212448,0.125212448
212896_at,0.125194178,-0.125194178
213315_x_at,0.125125414,-0.125125414
219991_at,0.125112862,0.125112862
211808_s_at,0.125065274,-0.125065274
208947_s_at,0.125060224,-0.125060224
242323_at,0.125056983,0.125056983
225449_at,0.125047297,-0.125047297
214574_x_at,0.125021602,-0.125021602
223517_at,0.125012488,-0.125012488
201209_at,0.124977413,0.124977413
1569004_at,0.124955404,0.124955404
231878_at,0.124850739,0.124850739
214484_s_at,0.124826779,0.124826779
218765_at,0.124753444,0.124753444
227366_at,0.12473797,0.12473797
210532_s_at,0.124713967,0.124713967
215826_x_at,0.124712139,-0.124712139
234116_at,0.124688694,-0.124688694
218330_s_at,0.124678705,0.124678705
1554423_a_at,0.124659371,-0.124659371
205878_at,0.12459019,0.12459019
230015_at,0.124574924,0.124574924
233694_at,0.124570586,-0.124570586
204446_s_at,0.124534853,0.124534853
238858_at,0.124533005,-0.124533005
237475_x_at,0.124529742,0.124529742
1562785_at,0.124508612,0.124508612
218285_s_at,0.124495757,-0.124495757
225278_at,0.124458134,-0.124458134
220547_s_at,0.124392653,0.124392653
206959_s_at,0.124370906,0.124370906
221640_s_at,0.124370055,0.124370055
237659_at,0.124313932,0.124313932
225365_at,0.12429646,-0.12429646
219079_at,0.124281896,0.124281896
220858_at,0.124281786,-0.124281786
203155_at,0.124254817,-0.124254817
238499_at,0.124250095,0.124250095
235966_at,0.12424298,0.12424298
218388_at,0.124236928,-0.124236928
230755_at,0.124135391,0.124135391
210594_x_at,0.124030862,0.124030862
208517_x_at,0.124008448,-0.124008448
227337_at,0.123991246,-0.123991246
216940_x_at,0.123941245,-0.123941245
216219_at,0.123940569,0.123940569
201946_s_at,0.12386152,-0.12386152
208349_at,0.123855592,0.123855592
228287_at,0.123760699,-0.123760699
230739_at,0.123752694,-0.123752694
234594_at,0.123730613,-0.123730613
207072_at,0.123729479,-0.123729479
206390_x_at,0.123644666,-0.123644666
213970_at,0.123633315,-0.123633315
215001_s_at,0.123622492,-0.123622492
229690_at,0.123601877,0.123601877
207353_s_at,0.123497743,0.123497743
224163_s_at,0.123496278,-0.123496278
215535_s_at,0.123481635,-0.123481635
227988_s_at,0.123480712,-0.123480712
227411_at,0.123435825,-0.123435825
226761_at,0.123432615,-0.123432615
224643_at,0.123432337,-0.123432337
223697_x_at,0.12341857,-0.12341857
226392_at,0.123387131,-0.123387131
208241_at,0.123378673,0.123378673
202572_s_at,0.12336745,-0.12336745
226333_at,0.123311822,-0.123311822
202349_at,0.12329941,0.12329941
229558_at,0.123291788,0.123291788
208642_s_at,0.123280305,-0.123280305
226405_s_at,0.123253882,0.123253882
223416_at,0.123247509,0.123247509
205026_at,0.123229407,-0.123229407
233637_at,0.123207635,-0.123207635
217857_s_at,0.123190889,-0.123190889
1568191_at,0.123178164,-0.123178164
1553220_at,0.123160625,-0.123160625
210864_x_at,0.123123641,0.123123641
218398_at,0.123095485,-0.123095485
212870_at,0.123093249,-0.123093249
219749_at,0.123068995,0.123068995
1560397_s_at,0.12305337,0.12305337
201932_at,0.123052421,0.123052421
205904_at,0.12303823,0.12303823
206540_at,0.122995142,0.122995142
217905_at,0.122938977,0.122938977
218695_at,0.12290159,0.12290159
216460_at,0.122831948,0.122831948
224951_at,0.122791986,-0.122791986
238933_at,0.122778774,0.122778774
220181_x_at,0.122772356,0.122772356
211519_s_at,0.122771928,-0.122771928
209625_at,0.122748543,0.122748543
204056_s_at,0.122745339,-0.122745339
235427_at,0.122740184,-0.122740184
213512_at,0.122738136,0.122738136
218667_at,0.122713007,0.122713007
227303_at,0.122703698,0.122703698
200007_at,0.122649814,0.122649814
229445_at,0.122636272,0.122636272
235173_at,0.122597427,0.122597427
200066_at,0.122560298,0.122560298
201484_at,0.122520755,0.122520755
213489_at,0.122463853,-0.122463853
219261_at,0.122438199,-0.122438199
211214_s_at,0.122429831,-0.122429831
206503_x_at,0.122380405,-0.122380405
201950_x_at,0.122378479,0.122378479
203119_at,0.122365044,0.122365044
208979_at,0.122242196,-0.122242196
219272_at,0.122185248,-0.122185248
222596_s_at,0.122133816,-0.122133816
222750_s_at,0.122086766,-0.122086766
1554309_at,0.122080139,-0.122080139
215342_s_at,0.122035977,-0.122035977
1564463_at,0.122018917,-0.122018917
219037_at,0.121935235,-0.121935235
223577_x_at,0.121932374,0.121932374
225744_at,0.121876635,0.121876635
202397_at,0.121858776,0.121858776
219445_at,0.121807083,-0.121807083
214989_x_at,0.121791629,-0.121791629
235084_x_at,0.121783305,-0.121783305
228403_at,0.121779396,-0.121779396
229819_at,0.121774922,-0.121774922
233924_s_at,0.121751482,0.121751482
217208_s_at,0.121730136,0.121730136
215519_x_at,0.12172528,-0.12172528
208052_x_at,0.121723342,0.121723342
1562487_at,0.121699577,-0.121699577
1553264_a_at,0.121676702,-0.121676702
201732_s_at,0.121656599,-0.121656599
225376_at,0.121650745,-0.121650745
230628_at,0.121650207,0.121650207
209698_at,0.121618938,0.121618938
225712_at,0.121587341,0.121587341
235260_s_at,0.121587269,0.121587269
219061_s_at,0.121575043,0.121575043
200822_x_at,0.121516358,0.121516358
205269_at,0.121489479,0.121489479
212187_x_at,0.121444639,-0.121444639
211485_s_at,0.121442724,-0.121442724
205424_at,0.121408259,-0.121408259
235030_at,0.121392282,-0.121392282
208800_at,0.121346817,-0.121346817
200074_s_at,0.121315759,-0.121315759
234192_s_at,0.121236197,0.121236197
235488_at,0.121213881,-0.121213881
220363_s_at,0.12120142,-0.12120142
205038_at,0.121197891,0.121197891
233299_at,0.12117696,-0.12117696
221769_at,0.121162077,-0.121162077
224712_x_at,0.121146188,0.121146188
208881_x_at,0.121073623,0.121073623
242814_at,0.12107147,-0.12107147
204224_s_at,0.121059533,0.121059533
201751_at,0.121022411,-0.121022411
218210_at,0.121009938,-0.121009938
212383_at,0.121008157,-0.121008157
204505_s_at,0.120984251,0.120984251
221731_x_at,0.120976103,-0.120976103
203842_s_at,0.120935159,0.120935159
211703_s_at,0.120899855,0.120899855
226413_at,0.120888493,0.120888493
201701_s_at,0.120865895,0.120865895
205684_s_at,0.120861145,0.120861145
218325_s_at,0.12077071,0.12077071
230290_at,0.120766529,-0.120766529
206723_s_at,0.120758269,-0.120758269
218551_at,0.120716714,-0.120716714
210405_x_at,0.120694374,0.120694374
221888_at,0.120641924,-0.120641924
208287_at,0.120578453,0.120578453
204937_s_at,0.120489193,-0.120489193
214790_at,0.120471965,-0.120471965
203381_s_at,0.12046455,-0.12046455
226879_at,0.120403671,0.120403671
228579_at,0.120397187,-0.120397187
209257_s_at,0.120375071,-0.120375071
212324_s_at,0.120372665,-0.120372665
205130_at,0.12036383,0.12036383
205669_at,0.120322786,-0.120322786
240521_at,0.120297019,-0.120297019
202993_at,0.120216242,-0.120216242
200708_at,0.12020885,0.12020885
216309_x_at,0.120200541,0.120200541
1557419_a_at,0.120189255,0.120189255
218823_s_at,0.120176993,0.120176993
208872_s_at,0.120176989,0.120176989
206362_x_at,0.120154942,0.120154942
205933_at,0.120152162,0.120152162
219690_at,0.120140861,0.120140861
227063_at,0.120053789,0.120053789
211270_x_at,0.120037052,-0.120037052
219253_at,0.11997342,-0.11997342
233197_at,0.119940612,-0.119940612
213998_s_at,0.119904697,0.119904697
206495_s_at,0.119891624,0.119891624
216203_at,0.119865092,-0.119865092
1563646_a_at,0.119864883,0.119864883
204133_at,0.119849456,0.119849456
228940_at,0.119802157,-0.119802157
1554571_at,0.119739709,-0.119739709
1567623_at,0.119729,0.119729
203458_at,0.119685189,0.119685189
226154_at,0.119665268,-0.119665268
231806_s_at,0.119651742,0.119651742
240692_at,0.119639607,-0.119639607
221641_s_at,0.119629329,0.119629329
232698_at,0.119565975,-0.119565975
212351_at,0.119554631,-0.119554631
209789_at,0.119520212,-0.119520212
229389_at,0.119507754,0.119507754
231203_at,0.119497935,-0.119497935
1560770_at,0.119476371,-0.119476371
1570425_s_at,0.119472255,-0.119472255
212063_at,0.11939858,-0.11939858
209496_at,0.119355089,-0.119355089
209578_s_at,0.119311474,-0.119311474
235128_at,0.119206407,-0.119206407
213054_at,0.119198851,0.119198851
232295_at,0.11914387,-0.11914387
220947_s_at,0.119132977,-0.119132977
232032_x_at,0.119113393,0.119113393
1558530_at,0.119068868,-0.119068868
222236_s_at,0.119042677,0.119042677
217992_s_at,0.119033714,0.119033714
229798_s_at,0.118999131,0.118999131
220272_at,0.118945245,-0.118945245
230681_at,0.118908215,-0.118908215
215938_s_at,0.118782763,0.118782763
236310_at,0.11878038,-0.11878038
216056_at,0.11876686,-0.11876686
201906_s_at,0.118736898,0.118736898
222402_at,0.118660321,0.118660321
206949_s_at,0.11860269,0.11860269
1562270_at,0.118575874,-0.118575874
1554442_at,0.118570078,-0.118570078
244871_s_at,0.118469538,0.118469538
236499_at,0.118467016,-0.118467016
202066_at,0.118447287,-0.118447287
230819_at,0.118431639,0.118431639
219967_at,0.11840765,0.11840765
214336_s_at,0.118394358,-0.118394358
236988_x_at,0.118383081,0.118383081
1555393_s_at,0.11836706,-0.11836706
1555274_a_at,0.118353529,-0.118353529
1561107_at,0.1183197,0.1183197
200953_s_at,0.118312005,0.118312005
227018_at,0.118295592,-0.118295592
203919_at,0.118291757,0.118291757
1561546_at,0.118284365,-0.118284365
218926_at,0.118280107,-0.118280107
1557116_at,0.118245295,-0.118245295
1557258_a_at,0.118242976,0.118242976
32099_at,0.118242734,-0.118242734
226265_at,0.118242283,0.118242283
212041_at,0.118203939,-0.118203939
236715_x_at,0.118180545,-0.118180545
1555427_s_at,0.118137716,-0.118137716
216450_x_at,0.118106659,-0.118106659
221528_s_at,0.118084208,-0.118084208
1555944_at,0.118070631,0.118070631
208113_x_at,0.118066743,-0.118066743
222516_at,0.118023915,0.118023915
229123_at,0.11798074,-0.11798074
227982_at,0.117971678,-0.117971678
222008_at,0.117949913,-0.117949913
228962_at,0.117909128,0.117909128
206764_x_at,0.117908135,0.117908135
1552634_a_at,0.117905646,0.117905646
223061_at,0.117882522,0.117882522
234580_at,0.117880359,0.117880359
209669_s_at,0.117845156,-0.117845156
218648_at,0.117820315,0.117820315
243357_at,0.117784407,0.117784407
239083_at,0.117762382,-0.117762382
202081_at,0.117717404,0.117717404
1558802_at,0.11770673,0.11770673
203471_s_at,0.117614569,-0.117614569
1554273_a_at,0.117576093,0.117576093
200877_at,0.117530137,-0.117530137
1558300_at,0.11751982,0.11751982
228226_s_at,0.117499886,0.117499886
219103_at,0.117462087,-0.117462087
222077_s_at,0.11745194,0.11745194
1558015_s_at,0.117447564,-0.117447564
203617_x_at,0.117395221,0.117395221
208756_at,0.117394139,0.117394139
220373_at,0.117335803,0.117335803
215799_at,0.117325786,-0.117325786
211013_x_at,0.117310622,-0.117310622
223790_at,0.117290757,0.117290757
43934_at,0.117242273,0.117242273
229001_at,0.117197547,0.117197547
217028_at,0.117180633,-0.117180633
202633_at,0.117148305,0.117148305
218284_at,0.117110848,-0.117110848
203452_at,0.117078875,0.117078875
208176_at,0.117041805,-0.117041805
209124_at,0.117041254,0.117041254
215798_at,0.11703627,-0.11703627
205415_s_at,0.117030918,-0.117030918
224563_at,0.117019117,-0.117019117
227450_at,0.117001116,0.117001116
218286_s_at,0.116986416,0.116986416
1570153_at,0.116958367,0.116958367
203256_at,0.116867348,0.116867348
235788_at,0.116775146,0.116775146
1556323_at,0.116770823,-0.116770823
201261_x_at,0.116756593,0.116756593
214958_s_at,0.116744637,-0.116744637
232470_at,0.116709849,-0.116709849
231277_x_at,0.116644071,0.116644071
1561587_at,0.116627363,0.116627363
218179_s_at,0.116594941,0.116594941
218848_at,0.116593973,-0.116593973
229305_at,0.116583134,0.116583134
202055_at,0.116578235,-0.116578235
212098_at,0.116566262,0.116566262
235384_at,0.116493238,0.116493238
241396_at,0.116426464,0.116426464
226342_at,0.116369984,-0.116369984
217254_s_at,0.116348394,0.116348394
221434_s_at,0.116343077,0.116343077
235931_at,0.11634271,0.11634271
230341_x_at,0.116254685,0.116254685
226216_at,0.116232185,-0.116232185
222471_s_at,0.116171587,-0.116171587
203622_s_at,0.116105215,-0.116105215
1569069_s_at,0.116068756,-0.116068756
223485_at,0.115952447,0.115952447
211763_s_at,0.115913308,0.115913308
208973_at,0.11591295,0.11591295
201716_at,0.115854796,0.115854796
205836_s_at,0.115844759,-0.115844759
231577_s_at,0.115842508,-0.115842508
243411_at,0.115829313,-0.115829313
215560_x_at,0.115819487,-0.115819487
202087_s_at,0.115783743,-0.115783743
209303_at,0.115778986,0.115778986
228617_at,0.115689198,-0.115689198
240145_at,0.115584335,-0.115584335
214181_x_at,0.115474194,-0.115474194
208697_s_at,0.115463253,0.115463253
202501_at,0.115462432,-0.115462432
202818_s_at,0.115460107,-0.115460107
202355_s_at,0.115450839,0.115450839
209430_at,0.115420473,-0.115420473
218014_at,0.115396302,0.115396302
236594_at,0.115344646,0.115344646
216760_at,0.115315068,0.115315068
227543_at,0.115292494,-0.115292494
211048_s_at,0.115285052,-0.115285052
204426_at,0.115235897,-0.115235897
215004_s_at,0.115220003,0.115220003
212457_at,0.115141118,-0.115141118
212127_at,0.1151243,0.1151243
214512_s_at,0.115099193,-0.115099193
202727_s_at,0.115095105,0.115095105
208594_x_at,0.115094511,-0.115094511
232266_x_at,0.115069453,0.115069453
1552618_at,0.115064157,-0.115064157
236958_at,0.115058873,-0.115058873
224517_at,0.1150269,-0.1150269
221774_x_at,0.115024883,0.115024883
200947_s_at,0.11495593,0.11495593
233896_s_at,0.114887817,-0.114887817
1558747_at,0.114858426,-0.114858426
225313_at,0.114847553,-0.114847553
238417_at,0.114843453,0.114843453
203805_s_at,0.114843107,0.114843107
227751_at,0.114771577,-0.114771577
219598_s_at,0.11473942,-0.11473942
220743_at,0.114715885,-0.114715885
43977_at,0.114709055,0.114709055
210639_s_at,0.114630746,-0.114630746
1557749_at,0.11462453,-0.11462453
201416_at,0.114577416,0.114577416
207950_s_at,0.114536873,0.114536873
222895_s_at,0.114515888,-0.114515888
229549_at,0.114512525,-0.114512525
216807_at,0.114508888,0.114508888
201664_at,0.114475636,0.114475636
217962_at,0.114467385,0.114467385
1561061_at,0.114424484,-0.114424484
223065_s_at,0.114418145,0.114418145
224392_s_at,0.114415444,-0.114415444
206057_x_at,0.114400055,0.114400055
208546_x_at,0.114386144,0.114386144
228198_s_at,0.114371128,-0.114371128
227180_at,0.114352943,-0.114352943
201676_x_at,0.114342854,0.114342854
200050_at,0.114324442,-0.114324442
210759_s_at,0.114316305,0.114316305
205976_at,0.114312169,-0.114312169
233642_s_at,0.114304874,-0.114304874
225360_at,0.114297883,-0.114297883
209553_at,0.114280645,-0.114280645
243511_at,0.114220975,-0.114220975
226645_at,0.114197136,0.114197136
242268_at,0.114194854,-0.114194854
209113_s_at,0.114153471,0.114153471
211968_s_at,0.114141118,-0.114141118
208260_at,0.114116783,0.114116783
200638_s_at,0.114114633,-0.114114633
206880_at,0.114109975,0.114109975
227562_at,0.114107194,-0.114107194
204344_s_at,0.114076094,-0.114076094
1567298_at,0.114070732,0.114070732
213055_at,0.114053263,0.114053263
215454_x_at,0.114033419,-0.114033419
210249_s_at,0.113998541,0.113998541
211026_s_at,0.113972358,0.113972358
205870_at,0.113966646,0.113966646
209948_at,0.113958275,0.113958275
219805_at,0.113914222,0.113914222
1569857_s_at,0.11390268,0.11390268
201388_at,0.113895924,0.113895924
202474_s_at,0.113826289,-0.113826289
213510_x_at,0.113793722,0.113793722
228903_at,0.113772311,-0.113772311
212565_at,0.1137181,0.1137181
225746_at,0.113715028,0.113715028
204853_at,0.113690448,0.113690448
1559754_at,0.11367259,-0.11367259
230998_at,0.113653483,0.113653483
229429_x_at,0.113543885,-0.113543885
229592_at,0.113535968,0.113535968
216608_at,0.113510023,0.113510023
1553647_at,0.113498175,0.113498175
202171_at,0.113447333,-0.113447333
242879_x_at,0.113387592,0.113387592
220284_at,0.113384396,-0.113384396
231951_at,0.113382108,-0.113382108
230108_at,0.113364099,-0.113364099
244137_at,0.113361972,0.113361972
1555452_at,0.11336103,-0.11336103
210915_x_at,0.113358232,0.113358232
55081_at,0.113310985,-0.113310985
212905_at,0.113296851,-0.113296851
226199_at,0.113273085,0.113273085
238333_s_at,0.113256796,0.113256796
204128_s_at,0.113210533,0.113210533
1554023_s_at,0.113207097,0.113207097
203635_at,0.113197806,-0.113197806
1554814_at,0.11317229,-0.11317229
1568594_s_at,0.113172123,-0.113172123
243318_at,0.113151587,-0.113151587
214036_at,0.113146618,0.113146618
219664_s_at,0.112983622,0.112983622
201838_s_at,0.112978623,0.112978623
232746_at,0.11291242,-0.11291242
235003_at,0.112874814,-0.112874814
221121_at,0.112873647,0.112873647
230178_s_at,0.112806409,-0.112806409
223398_at,0.112770878,0.112770878
208625_s_at,0.112769483,-0.112769483
212949_at,0.112744043,0.112744043
229086_at,0.112733733,0.112733733
214900_at,0.112732661,0.112732661
1554992_at,0.112711108,-0.112711108
231132_at,0.112644692,0.112644692
229500_at,0.112583135,0.112583135
45633_at,0.112571679,0.112571679
204410_at,0.112512273,-0.112512273
202985_s_at,0.112496385,-0.112496385
208195_at,0.112481405,0.112481405
1568597_at,0.112469721,-0.112469721
231369_at,0.112443798,-0.112443798
240517_at,0.112431178,-0.112431178
227361_at,0.112402665,0.112402665
209973_at,0.112401221,-0.112401221
204286_s_at,0.1123818,-0.1123818
226605_at,0.112314722,0.112314722
232977_x_at,0.112269435,0.112269435
225695_at,0.112266811,0.112266811
219773_at,0.112264635,-0.112264635
213848_at,0.112230501,-0.112230501
227378_x_at,0.112171588,-0.112171588
220714_at,0.112153392,0.112153392
222718_at,0.112132435,-0.112132435
1553979_at,0.112123412,-0.112123412
1553977_a_at,0.112109255,-0.112109255
216736_at,0.11210133,0.11210133
221685_s_at,0.112043043,0.112043043
225703_at,0.112029583,-0.112029583
233399_x_at,0.111981908,-0.111981908
1555688_s_at,0.111977673,-0.111977673
219741_x_at,0.111960491,-0.111960491
222769_at,0.111914119,0.111914119
203338_at,0.111897876,0.111897876
212584_at,0.111819587,-0.111819587
212691_at,0.111814727,-0.111814727
221624_at,0.111812743,0.111812743
216551_x_at,0.111798582,-0.111798582
1552476_s_at,0.111759129,0.111759129
215813_s_at,0.111748108,0.111748108
213905_x_at,0.111671147,0.111671147
203313_s_at,0.111650631,-0.111650631
205688_at,0.11164172,-0.11164172
202675_at,0.111619411,0.111619411
244267_at,0.111614165,0.111614165
227599_at,0.111580376,0.111580376
239135_at,0.111533313,-0.111533313
210300_at,0.111510734,-0.111510734
225646_at,0.111477777,-0.111477777
201936_s_at,0.111442573,-0.111442573
1569241_a_at,0.111430887,0.111430887
228813_at,0.111414058,0.111414058
238340_at,0.111301311,-0.111301311
206332_s_at,0.111283415,-0.111283415
212416_at,0.111281666,-0.111281666
1554173_at,0.11128085,-0.11128085
227651_at,0.111272684,-0.111272684
206827_s_at,0.111262519,0.111262519
220203_at,0.111248007,-0.111248007
223457_at,0.111163283,0.111163283
208752_x_at,0.111015715,-0.111015715
223424_s_at,0.110999747,0.110999747
230179_at,0.11094075,-0.11094075
218569_s_at,0.110929752,-0.110929752
200861_at,0.110898253,-0.110898253
202106_at,0.110884085,-0.110884085
228057_at,0.110877625,-0.110877625
1563728_at,0.110865873,0.110865873
1561079_at,0.110857229,0.110857229
210479_s_at,0.110856797,0.110856797
230965_at,0.110843427,-0.110843427
202799_at,0.110823039,0.110823039
208801_at,0.11081581,-0.11081581
320_at,0.110799653,-0.110799653
202978_s_at,0.110790458,0.110790458
211015_s_at,0.110695686,-0.110695686
237444_at,0.110672,0.110672
203302_at,0.110647892,0.110647892
212114_at,0.110629317,0.110629317
201030_x_at,0.110625282,-0.110625282
218358_at,0.110622679,-0.110622679
207513_s_at,0.11054602,0.11054602
216248_s_at,0.110542052,-0.110542052
239412_at,0.11047923,-0.11047923
218103_at,0.110449048,-0.110449048
203339_at,0.110382236,-0.110382236
224676_at,0.110356759,-0.110356759
243981_at,0.110337242,-0.110337242
201156_s_at,0.110334676,0.110334676
219862_s_at,0.110315876,-0.110315876
209689_at,0.110307518,-0.110307518
238315_s_at,0.110304124,-0.110304124
235193_at,0.110291213,0.110291213
216483_s_at,0.110257799,-0.110257799
37462_i_at,0.11024667,-0.11024667
222820_at,0.110246072,0.110246072
230533_at,0.110239442,-0.110239442
