	h_avg	h_train1	h_train2	h_train3	h_train4	h_train5	whole_data
243539_at	0.9054626366856443	0.939840932511144	1.2830194517187115	0.6085901916685938	0.6600788052778704	1.0357838022519015	0.9965733686069705
243552_at	0.8108985301995979	0.5274080729887417	0.9472374480115339	0.976385120490911	0.8437439818792453	0.7597180276275576	0.9333213581026097
243570_at	0.32155241481150443	0.016450039717118507	0.3594539895345748	0.41153631115917777	0.3686088994734281	0.4517128341732231	0.36153196215583755
243579_at	0.5275335778071045	0.35433924324273386	0.3572452691699894	0.9309921754680752	0.5756031064769404	0.4194880946777836	0.5978319967559993
243589_at	1.0318719958162639	0.6570482762518338	1.2567723124172767	1.313478085514673	0.9318918470483158	1.00016945784922	1.1431068298664244
243595_at	0.18228443497796457	0.25914958584563014	0.18376277060041413	0.09567177934109138	0.16780100450493537	0.20503703459775183	0.14764395230213023
243600_at	0.14210523784865128	0.01364254073459929	0.20293648666207378	0.12124656772407585	0.17002817752365512	0.2026724165988523	0.08334146926625789
243612_at	0.3466577022512337	0.15560716740726668	0.31022878618078675	0.5345345162830059	0.41323167586491866	0.319686365520191	0.3303157939218705
243614_s_at	0.17591697606433865	0.30911035098067235	0.35122071632455637	0.04301674923438768	0.10765494065677123	0.06858212312530562	0.06845158950340499
243617_at	0.5372475880472741	0.29073739208725197	0.6971490145527924	0.41752917144774937	0.6546073541231395	0.6262150080254372	0.5834990991687001
243618_s_at	0.4120792663713336	0.21310556234900846	0.7644411308637793	0.31501635821223806	0.5773101477233199	0.19052313270832194	0.44467882100254025
243629_x_at	0.4539099503338192	0.3014631283519633	0.7558512698139808	0.42636337976638505	0.2977844925771579	0.4880874811596089	0.5247029627792463
243648_at	0.1301467909234995	0.06499732919090438	0.30037806333861033	0.10949031492184964	0.02166052602049712	0.1542077211456361	0.09645479508086222
243649_at	0.27629087548057263	0.24593139492637084	0.14054179744069442	0.48660949304470164	0.4218928844872857	0.08647880750381079	0.19882526865029734
243651_at	0.2831182932419864	0.006487980109828185	0.4281256825071831	0.4649155665665458	0.15017165805941735	0.36589057896695776	0.32207939089048526
243656_at	0.42385062607035523	0.5096063861824333	0.4582525464282162	0.5213402135783748	0.18845934328039263	0.4415946408823594	0.4365745041889085
243664_at	0.1962961306722187	0.10923294029564821	0.1311362999265062	0.4638321788634332	0.15398892116573318	0.12329031310977273	0.11343154508581116
243683_at	0.4395597644079207	0.7325777758380028	0.27467352858609817	0.29934646363867823	0.403821110856332	0.4873799431204926	0.47268752540278686
243689_s_at	0.14953584230106892	0.27121086479281964	0.1766248201065821	0.2325097081585591	0.01899914081281806	0.04833467763456563	0.11406698783748334
243690_at	0.21567319045366734	0.3452194444401229	0.030204318801961855	0.4241527908022077	0.18773851074999054	0.09105088747405364	0.09567391942344973
243706_at	0.45407421141295884	0.5084476596843679	0.5864865586019843	0.14349216822168473	0.42976857480894237	0.6021760957478148	0.4818739450869733
243709_at	0.3076269358350288	0.3064921636686809	0.3601463931751584	0.4847817094914107	0.32349482214843983	0.06321959069145404	0.34329213633667527
243710_at	0.18488754080890496	0.13192549077978166	0.17803669214290058	0.20641107166204994	0.234544824965378	0.1735196244944146	0.16977983243256145
243738_at	0.2617130461822043	0.10567434403399141	0.28361571561296145	0.23467140333791878	0.4645291634146934	0.22007460451145647	0.29208642997919115
243751_at	0.1623221158223221	0.0050654336904254514	0.13915754882775624	0.011758196311603854	0.032031078816445034	0.6235983214653797	0.18660267883183948
243759_at	0.12851566645150575	0.051979238015514816	0.2639082024743099	0.16722272383890205	0.056278997676434135	0.10318917025236768	0.08750805225169891
243762_at	0.18781698948858577	0.10781921529556739	0.20128460858410038	0.1817178656022915	0.31310646695067673	0.1351567910102929	0.2131266429537535
243766_s_at	0.339431552711918	0.48896270163904215	0.25625657724693884	0.15806514440496378	0.41623405783419615	0.3776392824344491	0.36536505933429836
243772_at	0.3457429268169602	0.19568763315702153	0.3235162031216436	0.17890644097508074	0.7403785700690978	0.29022578676195776	0.4036214054785142
243774_at	0.34050832590964963	0.5847667339344048	0.1700285978855977	0.1123420211954283	0.47151966347700824	0.3638846130558091	0.34401679176141314
243777_at	0.11787385018095038	0.042271726437603026	0.09581672026594336	0.36013841269697283	0.007600974446972977	0.08354141705725975	0.09976603492696827
243790_at	0.36317539504796237	0.011386520989652028	0.5099737410015743	0.2848397965983462	0.2639755456114784	0.7457013710387609	0.40483873769143236
243797_at	0.36247438389128045	0.5300489309692492	0.3264996131454044	0.3188613322327801	0.5966481134237149	0.0403139296852536	0.37261577394820394
243800_at	0.1419307897066453	0.21896589366188565	0.13541011276943643	0.02953782866255392	0.1257654342480067	0.19997467919134385	0.13439635203739508
243801_x_at	0.38989316779540506	0.5778426577068381	0.3129141876647414	0.37598006839197073	0.22196707015926517	0.4607618550542101	0.44548958474572997
243816_at	0.4089262776153471	0.24611213127798282	0.3396651192464426	0.5080504968376605	0.32801050226183415	0.6227931384528157	0.4574327120552739
243824_at	0.16465021304905772	0.1658002043396912	0.15669879365798842	0.301874659750876	0.032813319437364354	0.1660640880593686	0.0590935794490951
243825_at	0.20622224635295222	0.21185496502783452	0.3070716968704947	0.32538397763257004	0.07747772097882245	0.10932287125503937	0.07123792786248788
243829_at	0.3493992914525926	0.517382883183845	0.4017898913116173	0.3271976493675795	0.19516698078434322	0.3054590526155777	0.19301493408660794
243833_at	0.17805007750090773	0.20561317887677388	0.20366184455237107	0.06092132783089974	0.2946005363491026	0.12545349989539128	0.1859323269959527
243834_at	0.24250807432012428	0.46543673907280514	0.16782831705734552	0.10122549575156828	0.1320064492581725	0.3460433704607299	0.18798789275650618
243835_at	0.21699313586303778	0.13054649343059024	0.19713612022191515	0.3780243663959088	0.1305879450177403	0.2486707542490346	0.179541685802241
243849_at	0.6596921095848864	0.9186789078982399	0.5020442627419821	0.5857964748963451	0.4849955051767451	0.8069453972111204	0.7146461393171442
243852_at	0.42265495133548414	0.6606371367900691	0.0748381364927379	0.7433575934920643	0.38131957368391556	0.25312231621863446	0.46553159953332973
243857_at	0.15660796454929699	0.5234788896410908	0.10301312217410827	0.023303921069190266	0.04569252663187077	0.08755136323022494	0.11245193781346072
243861_at	0.22463777590835304	0.1355598902189652	0.05538956289361416	0.31421392652032826	0.18361577217264685	0.4344097277362109	0.25614945513478077
243871_at	0.6324969356689863	0.8747287319033857	0.44028728072973383	0.765433531068556	0.8794077990636696	0.20262733557958693	0.7241658937808548
243880_at	0.16654506715738954	0.24852410805493577	0.04614284136502693	0.1501745987622564	0.2501337254798096	0.13775006212491891	0.08830467689937825
243910_x_at	0.3880624307036654	0.5369264474439677	0.15266778112307167	0.4816361557856427	0.21818878702193598	0.5508929821437091	0.4291439336998924
243912_x_at	0.3923796808676593	0.4200256129999037	0.43407101139288573	0.25431561410511677	0.4718943348393728	0.381591831001017	0.4271114829950271
243916_x_at	0.1054029546173576	0.0589781606889468	0.1332820657945778	0.2105727865771915	0.03887698706335169	0.08530477296272027	0.11741049831802863
243927_x_at	0.32767832632905824	0.19143658409104145	0.42512569427847235	0.17762944552366652	0.26121371807488164	0.5829861896772289	0.2973772162182457
243937_x_at	0.1203345560456576	0.02936841422779969	0.15048208762625537	0.09812905693960339	0.2584332298814699	0.0652599915531596	0.143478413461759
243957_at	0.9090775786174368	0.637894731536861	1.0924272575030907	0.6461739218288557	1.0862095744194047	1.0826824077989716	1.020618462019656
243968_x_at	0.393252486599623	0.32764009266627336	0.4284295877013713	0.29621885150273597	0.6949882130219287	0.21898568810580565	0.4314645107899503
243971_x_at	0.2656099697314475	0.2902307968745588	0.15897287583960715	0.4643302593922334	0.4058799498548773	0.008635966695960935	0.2882576533336269
243976_at	0.19370764575557964	0.0736359747155662	0.1641785217755048	0.3585414324005636	0.08310190153083276	0.28908039835543087	0.20924046302325844
243981_at	0.1790145450677354	0.2664755974573759	0.1451087452047695	0.16381317781188687	0.08970796978026016	0.22996723508438455	0.0076987271537774325
243985_at	0.4138875646244876	0.272768869709768	0.6193307213914214	0.5159915363052768	0.1849259469379632	0.4764207487780085	0.4845575489968227
244008_at	0.3296024791900899	0.6216522167906972	0.13321016719521248	0.3589058483982323	0.37757530130678435	0.15666886225952323	0.10370628433086251
244012_x_at	0.1767505211097332	0.2901758954886628	0.011865928797293843	0.29008995954322825	0.1599488746989167	0.13167194702056434	0.17825260793167344
244023_at	0.25775494078281047	0.42095515464253896	0.3856546516988973	0.12404598602533612	0.18622404653331773	0.1718948650139622	0.045638170714581754
244024_at	0.19128524420182325	0.0909177035932018	0.3566466240494967	0.21414683067815923	0.10097486938418723	0.19374019330407133	0.21054126599756465
244025_at	0.4753021419467277	0.5878222901810203	0.40768811497673224	0.216038054544015	0.301177512525674	0.8637847375061969	0.5163042838390925
244029_at	0.16510974552227337	0.049694298897482364	0.2699439548405211	0.047813641481074705	0.24622370767969073	0.2118731247125979	0.1478833763887049
244033_at	0.3058762623338624	0.42128885261633886	0.6112941181186331	0.28047961307626346	0.15790353620875025	0.05841519164932623	0.19356799507814662
244043_at	0.14249946688291143	0.10539573867431387	0.1118657544885984	0.2524538671431533	0.004328440005191169	0.23845353410330045	0.1621986414591201
244050_at	0.5610521685208697	0.4082167004689631	0.7250614070697913	0.3924842421007888	0.7254867913911964	0.5540117015736089	0.590171392448986
244052_at	0.1272961656518908	0.056818999331789945	0.0814088747771907	0.17043030094960318	0.17999729519064778	0.14782535801022245	0.03533873686188867
244057_s_at	0.13542245101509393	0.14334740555389566	0.04116725951637659	0.27500932205227874	0.07486456257341816	0.14272370537950038	0.13702217720073442
244103_at	0.39813442427542833	0.5845827284434373	0.5031046349260377	0.02602219484828046	0.48520831259097275	0.39175425056841356	0.4130548807972182
244110_at	0.23914134565761197	0.6138799449832699	0.18431733833084044	0.17566388010974793	0.08472779316333441	0.13711777170086709	0.1835351524590214
244132_x_at	0.29283642929672604	0.17473700331307263	0.38548366368787024	0.1815766976824122	0.24880425768775874	0.4735805241125165	0.24458586697387072
244133_at	0.2362717495871965	0.33016684544283403	0.15298092430990806	0.1611181286072704	0.21122102219477998	0.3258718273811898	0.27896563993064294
244137_at	0.35995180955598927	0.6066346455169764	0.022590051643378784	0.6438838934587284	0.3016294818732482	0.2250209752876146	0.4010719122940956
244149_at	0.1717104049185366	0.436387365160845	0.028952382122538145	0.1707190964775204	0.12163721294564786	0.10085596788613156	0.09551292547183754
244153_at	0.198649411387348	0.21848070431764088	0.28016942845818144	0.23436026776983512	0.054014763681903916	0.2062218927091787	0.1025140578588035
244154_at	0.25281578586251924	0.1278347126698652	0.4021698800804565	0.36747816088367224	0.18028146009903703	0.1863147155795653	0.2899298425708257
244164_at	0.13340639265744084	0.19121266478848564	0.17124395134913223	0.10882640897775948	0.05076813067893646	0.14498080749289033	0.17049996642475337
244165_at	0.2845491218985895	0.7176819658900176	0.4837105854181511	0.004043433662649883	0.20258603139268747	0.014723593129441293	0.021721377065378845
244166_at	0.8555661979690659	0.5436426279260512	1.0320014845852137	1.2505774747501002	0.527808630059191	0.923800772524773	0.942716148221854
244175_at	0.46719782285476513	0.5584664367898354	0.7293226748665804	0.2873595205724513	0.4799894541137626	0.28085102793119615	0.5074425987161791
244180_at	0.19726263765160654	0.33334509146059715	0.2613741491946714	0.004590036855932232	0.3718769886506108	0.015126922096221162	0.0735869279634245
244189_at	0.29296544753531	0.390690606725369	0.037104127138356036	0.5802809656324341	0.10600482746947464	0.35074671071091645	0.32713966340405576
244193_at	0.113535865261331	0.1038798635872431	0.0033135243874422337	0.19023101702264703	0.16782622381742568	0.10242869749189691	0.059335735848704683
244229_at	0.3633815970529354	0.4880435167553953	0.28122413807530705	0.2236387947850384	0.601848323433361	0.22215321221557544	0.39009865727217896
244243_at	0.11245596376977332	0.042679847022591706	0.22074317338331803	0.021293522113373566	0.1452893166745519	0.13227395965503141	0.028113986314754903
244248_at	0.11092383192580088	0.15656476524769228	0.110440097995647	0.1651066441678117	0.08531708424907004	0.03719056796878345	0.02835574821396022
244261_at	0.18058540163066436	0.03049092929244106	0.1295460588996078	0.49562670663173264	0.17113618349958187	0.07612712982995837	0.11613980717485409
244267_at	0.46649738850781686	0.37824096973710697	0.3664101485022806	0.18467253618037033	0.695228945972382	0.7079343421469443	0.4462025079230011
244268_x_at	0.5838971783175488	0.04705188577977118	0.6249010052597256	0.6811462979364733	0.7611099449602112	0.8052767576515627	0.6612245961999609
244275_at	0.5834594056300456	0.978346405376948	0.24429764938844606	0.6343826966076965	0.45448516977479114	0.605785107002346	0.6580602255708843
244279_at	0.191530731553468	0.35651299038153567	0.13382976408308261	0.1018946126758726	0.19427303255214193	0.17114325807470718	0.180225298635225
244280_at	0.797135084626081	1.0144661503879622	0.9339359971455788	0.629730400141924	0.4460134303948188	0.9615294450601207	0.8829962928533417
244281_at	0.30908042297964045	0.4914308280913205	0.15433923638617553	0.23009174769585453	0.2624593178876863	0.4070809848371655	0.3417449077129499
244287_at	0.7701187833325777	0.6248992769880057	1.0522298618359227	0.47650715167554525	0.656268042925971	1.0406895832374432	0.877266408219942
244304_at	0.24528103752840255	0.04410149869534296	0.14264878032870767	0.33190618555708096	0.41609893309546064	0.29164978996542046	0.08098552646205193
244307_s_at	0.2599318519378972	0.28057525959205465	0.2197786055233038	0.17981211007347234	0.4289830923137606	0.19051019218689463	0.2918514248512051
244313_at	0.1481911717000161	0.11505609573023852	0.18097492393504655	0.3136472991598833	0.09810000291006692	0.03317753676484514	0.13209360316321242
244317_at	0.2736758980161156	0.2779040776567961	0.10366454836165734	0.3950518668842408	0.3128991176390049	0.2788598795388787	0.32010801161800256
244321_at	0.21791118671574913	0.3582891530619817	0.3275154072218375	0.006767051947339555	0.16289396419485216	0.23409035715273485	0.1422708476885633
244352_at	0.13084045275986994	0.030727115642580582	0.05971219479047941	0.22192583875383168	0.010158848214122522	0.3316782663983356	0.12988067787413018
244353_s_at	0.0668992760251078	0.06274432410855306	0.1771081832668465	0.0775082005680344	0.011932160524396185	0.005203511657708867	0.0465428314222099
244354_at	0.3672620975436115	0.203455746714971	0.43228899066865617	0.4645310022438842	0.6685186769198267	0.06751607117071946	0.417208611449449
244360_at	0.3310986783795961	0.06722758658131904	0.5765805215524421	0.18548059294281383	0.223601627370346	0.6026030634510596	0.38780413326462804
244368_x_at	0.16076235962555463	0.032714473052082194	0.0365063258402441	0.38611125456801926	0.11984369807900823	0.2286360465884194	0.16458016590605856
244374_at	0.08506960245821653	0.013589802450772783	0.0958150259990064	0.10964610469466425	0.16503597377871304	0.04126110536792616	0.002185980850063885
244376_at	0.09983900825154338	0.20078515975033798	0.023949147165120643	0.2078167785581875	0.06219986861359504	0.004444087170475713	0.04356517513464837
244377_at	0.3661098810893306	0.28094721863474686	0.5755514472109302	0.14854688927548068	0.2983661290856018	0.5271377212398937	0.3469282612011255
244391_at	0.10801770062184288	0.05874721005561872	0.06491329091045847	0.042842613082765275	0.08387901105289788	0.289706378007474	0.09087214515883393
244413_at	0.7443201245062089	0.45010984692977024	0.3410181410082037	1.1889308364248425	0.7659047709003401	0.9756370272678878	0.8075074549546037
244431_at	0.35918008962525416	0.4256951304051568	0.36507665127251193	0.2693691014049421	0.44246996910614295	0.29328959593751724	0.37493478938008035
244443_at	0.2521517360344174	0.23038423699178948	0.3546169170604929	0.48496453124376865	0.039130849206905044	0.1516621456691307	0.18747048094301869
244461_at	0.1732095967976935	0.2330542274445339	0.04440281534188333	0.32077948562084124	0.24953020955166888	0.018281246029540045	0.03495146159606897
244478_at	0.3771955097588525	0.2733377861300527	0.5045899243056858	0.3702937078487693	0.3946184091513191	0.3431377213584357	0.4181336411046929
244485_at	0.2621118709101933	0.3162594687037144	0.3573033899258966	0.0637677007544295	0.045214316489010795	0.5280144786779151	0.24117399451941499
244490_at	0.10479874165275258	0.137471655899255	0.14386157838482452	0.013020354450378477	0.02489975974842257	0.2047403597808823	0.06331327633115995
244495_x_at	0.19691427892350674	0.04672030546598664	0.10625582596122414	0.22940041005054645	0.29093877015626307	0.3112560829835135	0.23618002782889838
244497_at	0.2678626835933507	0.6207338639265165	0.1723666165730849	0.2823706587885619	0.17056403298274794	0.09327824569584198	0.23950336155669938
244508_at	0.42422678317715423	0.020052038911585135	0.7070196635208598	0.5492458385438714	0.5333785751591978	0.31143779975025704	0.47844126423658667
244518_at	0.35278081133438527	0.3951208047898176	0.2645346331024697	0.40080739786097136	0.2797390381990594	0.42370218271960836	0.36957495924965533
244519_at	0.2637436159910326	0.5089230338439666	0.21138484142208366	0.11192106900798217	0.44106675597410405	0.04542237970702638	0.2191206766904088
244523_at	0.3280110471549968	0.372499127625228	0.3707081846984746	0.4189102546260173	0.4128149648051544	0.06512270402010963	0.3801201846605884
244524_at	0.11278939294471994	0.23586337186530723	0.06433426717418797	0.009377934115109685	0.0112594144423726	0.2431119771266222	0.09110228019842001
244533_at	0.3163373182592709	0.5104482169105115	0.2673560667759935	0.3275137492369398	0.36285269849067725	0.11351585988223255	0.00353593261615648
244546_at	0.18138229449820403	0.19518399361744157	0.17353837364142854	0.04930632433181207	0.31238541762820077	0.17649736327213725	0.009485399790820985
244547_at	0.41624792007744754	0.28767224869515357	0.2766018503097516	0.32963625001863145	0.47358467232911905	0.7137445790345823	0.4715616642103207
244552_at	0.37971661144638774	0.5621912652556493	0.23097439433578357	0.31166747018897883	0.3694823855773108	0.4242675418742161	0.37202147889594517
244561_at	0.20578636051594662	0.28245593644580214	0.18982824769477527	0.31232752362600014	0.20672042139498867	0.037599673418166994	0.20873239280794997
244574_at	0.08173873886126573	0.042253263247464395	0.017218620744434143	0.056448066497267815	0.032447136749929884	0.2603266070672324	0.07707316213507921
244587_at	0.4381717303725222	0.21058555284436717	0.46989282308091906	0.4860094134536696	0.6038320245339389	0.4205388379497165	0.4833246569036961
244591_x_at	0.1278930376365446	0.21794195592353863	0.11349250481976926	0.23306934518898556	0.026705748231044563	0.04825563401938505	0.02382322522746033
244598_at	0.38565999859089367	0.405729729070744	0.2928457060484995	0.6182379331942455	0.43912039728628843	0.17236622735469118	0.450375210070857
244611_at	0.323364327964057	0.49472858019088845	0.3503300297892065	0.19872958817664524	0.14174533617851848	0.43128810548502644	0.3610705770117057
244615_x_at	0.19688654577022469	0.30945020903000836	0.054551742752216435	0.1102875932656798	0.25325347268665893	0.25688971111655995	0.06391916976733242
244616_x_at	0.1715713779281586	0.10633373905661847	0.2519354907332505	0.18430953380371579	0.19704934122591777	0.11822878482129034	0.1841088976076624
244617_at	0.7030114633230583	0.7245411491041629	0.5826121624199977	0.6729602586885508	0.6397874371806632	0.8951563092219165	0.7660515248246864
244623_at	0.42966098812181086	0.2489357268489226	0.31324127122924517	0.6480083561928799	0.2357722472943388	0.7023473390436679	0.4496832111700542
244630_at	0.40802581143201094	0.5871433887156848	0.3045387669551799	0.28063305346977513	0.3750118095337242	0.49280203848569054	0.4534542216676833
244647_at	0.16425532756299402	0.22067693909664943	0.07692436444049408	0.06743018815934669	0.30874694134612585	0.14749820477235398	0.19769402439406084
244654_at	0.18117296533917118	0.03238766884136709	0.40523332325184125	0.13534975856120868	0.08000111901919979	0.252892957022239	0.1705486194595521
244656_at	0.20757765652583826	0.26248872772137466	0.15003691973116554	0.3055395807173686	0.14760136678309904	0.17222168767618354	0.24131353073226308
244659_at	0.6223490837975266	0.38707156752043353	0.9806943717280303	0.5212881152249333	0.5802529824178376	0.6424383820963981	0.7031731391736578
244663_at	0.08571110732375982	0.15061937323784277	0.07932806604291859	0.02810452736660983	0.08357934473922382	0.08692422523220414	0.05730549333639355
244667_at	0.09549893982586251	0.19991589990570224	0.08844162800466197	0.041139678969174434	0.048147715434418405	0.09984977681535546	0.020214301694535478
244676_s_at	0.4428175395856406	0.23541009579758507	0.3160425149058614	0.43398004970346116	0.39028007061849385	0.8383749669028017	0.500188780464375
244689_at	0.345960454995041	0.5323035281438162	0.058808697879662246	0.44467574923644315	0.47715170365218984	0.21686259606309355	0.40300463994771285
244691_at	0.5752659664724434	0.5088009367801478	0.5840263292135525	0.460521081921564	0.5226067743250172	0.8003747101219357	0.6450611228939417
244699_at	0.27680125731148597	0.26119316106066215	0.2774311016548541	0.3229190784811508	0.20402564592887476	0.3184372994318881	0.305569250045111
244700_at	0.5117826810837428	0.3821421717024408	0.6202342692044011	0.7727485782963576	0.3473592630501609	0.43642912316535376	0.598829132388759
244721_at	0.40166361105880205	0.5283454736613925	0.5232457354512144	0.368282567997941	0.30416426492545373	0.28428001325800867	0.4774303027111249
244723_at	0.08994877925469931	0.1022829853396866	0.06977942915601548	0.19103773475980879	0.0069641718383249805	0.07967957517966068	0.10465965431330006
244738_at	0.288425007032502	0.2624224716131339	0.4036981398402204	0.2452421927584528	0.20053920884838733	0.33022302210231574	0.31473842794494944
244741_s_at	0.4577826964120664	0.42652091432801287	0.3734872952706647	0.5075697679593921	0.7018595550405369	0.27947594946172527	0.5043124304633001
244743_x_at	0.12432720942161135	0.04378371093172796	0.07696382210012764	0.12145442460140239	0.251331375076054	0.12810271439874474	0.08623628196849961
244756_at	0.14497701105533164	0.0640161646431258	0.2735259884535231	0.20366961595582925	0.1744986308607941	0.009174655363385966	0.14012839157770376
244759_x_at	0.4786685777118964	0.6786005228688916	0.4238200151454866	0.3032216005548202	0.47117756525597465	0.5165231847343089	0.5202658625480074
244768_at	0.5878292692327663	0.7958645132902942	0.5693955124511295	0.4490642285907069	0.5363313418932216	0.5884907499384796	0.6518982908393184
244777_at	0.2005643404950029	0.1709295810787988	0.12076379525337445	0.14121928582855794	0.15953596717583832	0.41037307313844495	0.07749166691746101
244779_at	0.3296129184035789	0.28554392365668	0.5576057474229036	0.21626562096519863	0.28017844412526344	0.30847085584784906	0.2664493211831851
244795_at	0.04991787246861473	0.1189259262066442	0.019571428048883583	0.027329817282019286	0.05549799819785308	0.02826419260767352	0.014780747803827517
244801_at	0.13817441658816026	0.22758159727187305	0.17519017284381888	0.21480692255741915	0.0009655185752768077	0.07232787169241348	0.08318829727167865
244804_at	0.2879732646940537	0.43698010743245075	0.13326456398957917	0.32923252057539654	0.48499367722410863	0.05539545424873338	0.2418542974317219
244808_at	0.45997471962542225	0.33785030856523296	0.7286818599645157	0.3947524583265866	0.3021877327528088	0.5364012385179671	0.4970720604885383
244811_at	1.1677786541920567	0.5593069624267694	1.496986141075508	1.2386548594379208	1.163433677278472	1.3805116307416134	1.3226214613521448
244828_x_at	0.3381599186653884	0.0071106665487280915	0.4952933496298412	0.38475754171909904	0.45163039375455105	0.35200764167472265	0.40000869617746615
244865_at	0.313548447550334	0.5109230284645738	0.19419572821631975	0.19120166769681682	0.20490844073063277	0.4665133726433269	0.3331964866923964
244871_s_at	0.0946602852029064	0.01564515642501869	0.03739461201984612	0.2820832866249469	0.10433404342541676	0.03384432751930348	0.04020050514901229
244872_at	0.5755411361058295	0.8036629152347857	0.4800360451058191	0.6409785796195007	0.4476029924461278	0.5054251481229143	0.6331244094160575
244874_at	0.42670369768230715	0.566221336125584	0.1961337730037274	0.5397745472323628	0.3756941578554424	0.4556946741944189	0.4676555733783778
244875_at	0.11522883614220432	0.15118340766975477	0.04295284300899937	0.1727839333152786	0.16937021442086245	0.03985378229612635	0.046551926428338525
244882_at	0.12305259053318582	0.1931966246658708	0.008851009448830457	0.1635901324638728	0.15057890900345075	0.09904627708390432	0.00435315971197536
244886_at	0.11491406627002816	0.12268275907901163	0.08309678157499553	0.19398759310147917	0.00268562030814543	0.172117577286509	0.14541414354961452
244889_at	0.15959868219721912	0.2148807104670221	0.19462274759232429	0.00033811975570740595	0.14722237540847644	0.2409294577625655	0.15314410269365225
266_s_at	0.29783607283549607	0.08587992443403414	0.24237028081164047	0.6171655305939141	0.5408364977069938	0.002928130630897831	0.23024266745718533
31807_at	0.3320610704981223	0.3974675181464631	0.3424420478123205	0.41688301659714894	0.16063779325757338	0.3428749766771055	0.3522249407913439
31826_at	0.10608099475029915	0.19285020539946957	0.02556086530342547	0.056579360549458786	0.21103353439451886	0.04438100810462306	0.09928079202067859
31837_at	0.21057465749869161	0.3990447096962838	0.02647944805105939	0.13522655088398491	0.34151846232657057	0.15060411653555938	0.22087716106868405
31845_at	0.31187992976068635	0.16163353180151982	0.15668611303921717	0.6744126924196224	0.333079547338429	0.23358776420464353	0.3022975790389301
31846_at	0.12220671798728736	0.04762795032783122	0.13977238025212987	0.19062589717350148	0.13098854448380137	0.10201881769917277	0.14705447921832895
31861_at	0.20641841199471817	0.2438617979752654	0.24987939058325997	0.12133343280166511	0.24385418945063547	0.17316324916276485	0.19598107567845913
31874_at	0.3913673164388979	0.022291937530454328	0.7091643555841461	0.4750618660040459	0.7169160336002937	0.03340238947554953	0.41761304064429217
320_at	0.05507188504192262	0.10421810436029996	0.02057207759042127	0.027780639559349864	0.049169670596193205	0.07361893310334879	0.037577363237935264
32029_at	0.15650116065044065	0.32054107646954383	0.07454495694945588	0.17829925309977088	0.08377304608559616	0.12534747064783633	0.012631747300844768
32062_at	0.5650310113664265	0.24777270654639885	0.9552546507820793	0.4456713889176922	0.4983419834980323	0.6781143270879295	0.6225782308217235
32069_at	0.8830383133373992	0.31082584019676207	1.0534573252502062	1.0502321159902452	1.0100354215331613	0.9906408637166212	1.0014651851730758
32091_at	0.43610133107774035	0.41178610294603857	0.5848956173998653	0.36948105552277954	0.3661615289033325	0.4481823506166859	0.5050872884768427
32099_at	0.3173635286446836	0.48272036674619956	0.1847441345759296	0.21479483874088814	0.41994212313040175	0.284616180029999	0.3417599198395378
32137_at	0.44804639776796734	0.3943616906066721	0.6442191072561314	0.10937004216107403	0.5396134753163907	0.5526676734995687	0.5050593241295119
32209_at	0.37609943713469524	0.402138878505408	0.4519496986912361	0.39425024534795583	0.2762531626895217	0.35590520043935453	0.40275594691121275
32259_at	0.4248075926355557	0.2904140902775684	0.6400555872285689	0.14633695641300695	0.5205691084878191	0.5266622207708149	0.47730322706979517
32402_s_at	0.14158403886103543	0.20652517123515776	0.2101224060124117	0.05250968757413629	0.12257988657125353	0.11618304291221787	0.15028350216472025
32541_at	0.5979419274302582	0.9385312414365399	0.9206890424767435	0.10662954496313035	0.2558705397279404	0.7679892685469369	0.6465464353323138
32625_at	0.2245971580978056	0.32881847224734045	0.2607333915091425	0.4896904494527199	0.03698344227710706	0.00676003500271804	0.1279773421805575
32811_at	0.1684573765612702	0.10524804035490506	0.09271098569114522	0.42532828299702696	0.10151016962600852	0.11748940413726516	0.10054703329830585
32836_at	0.27924107449648583	0.2959644172032383	0.4104007305892546	0.14773811429995268	0.11077641353596435	0.43132569685401917	0.1858762830844177
32837_at	0.1628397121398353	0.23062501838653734	0.13794624351453008	0.05109099656384661	0.027956843709841032	0.3665794585244215	0.15341402546831975
33148_at	0.07574188097425415	0.02101870893325739	0.1132770741700132	0.016259859441866403	0.010694898100007894	0.21745886422612587	0.09730254828771388
33304_at	0.2603397153156784	0.20600218344196167	0.40254496770183806	0.3567499267391309	0.12012007453853768	0.21628142415692359	0.04421095566566985
33307_at	0.33310333232480616	0.004812569272950974	0.411512145450961	0.4392911195054217	0.42125165443151863	0.3886491729631787	0.3624903590775631
33322_i_at	0.16314635827596224	0.1064576475460754	0.280120886605786	0.25326856922985375	0.15333295796948912	0.022551730028607036	0.0624914266306798
33323_r_at	0.14932369440583754	0.19982495593350094	0.3447712377146986	0.004865286838333488	0.18085782985194876	0.01629916169070588	0.15298714537274363
33494_at	0.6197656929563027	0.6077970624176599	0.47744876160019206	0.694738476445928	0.6411313703712006	0.6777127939465329	0.6822115741245537
33579_i_at	0.13583033056584976	0.09311980609565365	0.0456947543460482	0.17639103409329046	0.18051174586937427	0.18343431242488215	0.1712345164304501
336_at	0.5596796026126484	0.7175999672056353	0.19876282976062346	0.7445841958582069	0.5213829707759826	0.6160680494627935	0.6103856883596124
